user_id,course_id,due,experience,hours,location,resp_time
u18,cs65,2,1,1,"43.70264346,-72.28707",1366341900
u18,cs89,2,3,1,"43.70264346,-72.28707",1366424581
u18,cs65,2,1,1,"43.70264346,-72.28707",1366424560
u18,chin33,2,1,1,"43.70686672,-72.28679184",1366774462
u59,CS7,2,1,3,"43.70397214,-72.29027069",1365029896
u59,CS65,2,3,2,"43.70572549,-72.29076597",1365015988
u59,Linguistics 11,2,4,3,"43.70601645670831,-72.28864909149706",1364355762
u59,CS 65,2,2,2,"43.70151604525745,-72.2881496977061",1364431374
u59,CS 65,2,3,1,"43.702606027945876,-72.2895226534456",1364517547
u59,German 1,1,2,4,"43.702606027945876,-72.2895226534456",1364507075
u59,German 1,1,2,3,Unknown,1364601717
u59,German 1 Drill,2,3,2,"43.70382381,-72.28721012",1364921427
u59,CS 7,1,1,3,"43.70351572,-72.28960285",1364860249
u59,German 1,2,2,3,"43.7055138,-72.28774539",1364838868
u59,CS 65,1,3,2,"43.7055138,-72.28774539",1364843154
u59,German 1 Drill,2,3,1,"43.7052892,-72.28791432",1364838868
u59,German 1,1,3,3,"43.70348925,-72.28865624",1364936875
u59,German 1,1,3,3,"43.7035497,-72.28791333",1365098344
u59,German 1 Drill,2,2,2,"43.70389361,-72.28722817",1365094670
u59,sexperts,1,2,2,"43.70307048,-72.29134056",1365120443
u59,cs7,2,1,3,"43.70307048,-72.29134056",1365120429
u59,German 1 Drill,2,3,2,"43.706564088352025,-72.2880931198597",1365122527
u59,German 1,1,3,3,"43.70640328153968,-72.28827752172947",1365122545
u59,German 1 Drill,2,2,2,"43.70410232339054,-72.28721008636057",1365180768
u59,CS 65,2,1,1,"43.70551232714206,-72.29069134220481",1365205379
u59,CS 7,1,1,5,"43.705377923324704,-72.2905449103564",1365205394
u59,German 1,1,3,3,"43.7052727304399,-72.28970169089735",1365205359
u59,German 1,1,3,3,"43.705853219144046,-72.2873000241816",1365443805
u59,CS65,1,3,4,"43.70876152999699,-72.28423618711531",1365447865
u59,CS 65,1,1,6,"43.704237481579185,-72.2890498302877",1365465729
u59,Sexperts,1,2,3,"43.70496301911771,-72.2903998196125",1366156972
u59,Sexperts,1,2,2,"43.70316120330244,-72.28972448967397",1365552717
u59,German 1 Drill,2,3,3,"43.70316120330244,-72.28972448967397",1365552694
u59,German 1,1,2,2,"43.70316120330244,-72.28972448967397",1365552707
u59,German 1 Drill,2,2,3,"43.7040551751852,-72.28721763007343",1365699391
u59,German 1 Drill,2,3,2,"43.70533023029566,-72.28808063082397",1366307912
u59,CS 65,2,2,2,Unknown,1365717593
u59,German 1,1,2,3,"43.70270728133619,-72.28772247210145",1365702930
u59,Sexperts,2,2,2,Unknown,1365724586
u59,German 1 Drill,2,1,2,"43.70292215142399,-72.2911821026355",1365824202
u59,German 1,1,4,3,"43.70295664295554,-72.29111923836172",1365824228
u59,Germ�n 1,1,1,3,Unknown,1366243369
u59,German 1 Drill,2,3,2,Unknown,1366071528
u59,German 1,1,3,3,Unknown,1366071542
u59,Germ�n 1 Drill,2,2,2,Unknown,1366243357
u59,Computer Science 7,1,4,9,Unknown,1366243390
u59,Sexperts,1,3,2,Unknown,1366277298
u59,German 1,1,3,2,"43.7053832039237,-72.28814735077322",1366307924
u59,CS 7,1,4,9,Unknown,1366277320
u59,CS 65,2,3,2,"43.70582476258278,-72.29042178019881",1366404781
u59,German 1,1,3,2,"43.70582476258278,-72.29042178019881",1366404797
u59,German 1 Drill,1,2,2,"43.70440830476582,-72.2871760558337",1366390291
u59,German 1,2,3,2,"43.70448730420321,-72.28795372880995",1366653359
u59,German 1,2,3,1,Unknown,1366770552
u59,German 1Drill,2,1,1,Unknown,1366770587
u59,Sexperts,2,1,1,Unknown,1366770607
u59,German 1 Drill,2,3,2,"43.70562979951501,-72.28742231614888",1367003153
u59, German 1,2,3,1,"43.70627956464887,-72.29024643078446",1366913303
u59,CS 7,2,1,2,"43.704175874590874,-72.2904362808913",1366934060
u59,Sexperts,2,2,2,"43.704535835422575,-72.29042085818946",1366934071
u59,CS 65,2,1,2,"43.70562979951501,-72.28742231614888",1367003206
u59,German 1,1,3,3,"43.70562979951501,-72.28742231614888",1367003164
u59,German 1 Drill,2,4,2,"43.704183753579855,-72.28855940513313",1367254385
u59,German 1,1,3,2,"43.704183753579855,-72.28855940513313",1367262331
u59,CS 65,1,3,12,"43.704183753579855,-72.28855940513313",1367262340
u59,German 1 Drill,2,3,2,Unknown,1367341256
u59,German 1,1,3,2,"43.70313869789243,-72.2904294077307",1367384482
u59,Sexperts,1,1,2,"43.70313869789243,-72.2904294077307",1367384498
u59,German 1,1,2,2,"43.70215223170817,-72.28934881277382",1367517527
u59,CS 65,2,1,2,"43.70457284152508,-72.2903202753514",1367539263
u59,German 1 Drill,2,3,2,"43.70215223170817,-72.28934881277382",1367517515
u59,Sexperts,2,1,1,"43.705135183408856,-72.29042873717844",1367539293
u59,CS 7,2,3,1,"43.70491880457848,-72.29022338055074",1367539276
u59,German 1,1,2,2,"43.70550696272403,-72.28745399974287",1367863321
u59,German 1,1,3,3,"43.70338646695018,-72.28882427327335",1368122087
u59,CS 7,1,1,4,"43.702878188341856,-72.29103986173868",1367893835
u59,German 1 Drill,2,3,2,Unknown,1368230445
u59,German 1 Drill,2,3,2,"43.70389746967703,-72.28679367341101",1367859135
u59,CS 65,2,4,3,"43.705406757071614,-72.28963203728199",1367869354
u59,German 1 Drill,2,3,2,"43.705429220572114,-72.29127271100879",1367945835
u59,German 1,1,3,2,Unknown,1368230455
u59,CS 7,1,1,12,Unknown,1368087765
u59,CS 65,2,3,12,"43.70553600601852,-72.29107699356973",1368718936
u59,German 1 Drill,2,3,1,"43.70346668176353,-72.28856099769473",1368122074
u59,Sexperts,2,1,1,"43.70553600601852,-72.29107699356973",1368718969
u59,CS 7,1,1,3,"43.70553600601852,-72.29107699356973",1368718952
u59,German 1 Drill,2,3,2,Unknown,1368835376
u59,German 1,1,3,2,"43.70520072989166,-72.28917254135013",1368835390
u59,CS 7,1,4,3,"43.70532067492604,-72.28892787359655",1368835413
u59,German 1,1,3,2,"43.705461281351745,-72.2910166438669",1369127661
u59,CS 7,1,3,12,"43.705461281351745,-72.2910166438669",1369127677
u59,German 1 Drill,2,3,2,"43.705461281351745,-72.2910166438669",1369127651
u59,German 1,1,3,2,Unknown,1369162526
u59,Sexperts,2,3,1,"43.705348586663604,-72.28977226652205",1369181213
u59,German 1 Drill,2,3,3,Unknown,1369162526
u59,Sexperts,2,2,1,"43.705720701254904,-72.29104246012866",1369272575
u59,German 1 Drill,2,3,1,Unknown,1369331946
u59,Sexperts,2,2,1,Unknown,1369353982
u59,German 1,1,3,2,Unknown,1369331966
u59,German 1 Drill,2,3,1,Unknown,1369414837
u59,German 1,2,3,2,Unknown,1369418223
u59,CS 7,1,4,3,Unknown,1369442411
u59,German 1 Drill,2,3,2,Unknown,1369792961
u59,German 1,1,3,4,Unknown,1369792972
u59,CS 65,1,1,12,Unknown,1369858131
u59,Sexperts,1,3,2,Unknown,1369874665
u22,cs 50,2,3,3,"43.7086476,-72.28468996",1364602863
u22,CS50,2,3,1,"43.70296715,-72.29077311",1364421838
u22,nas35,2,1,1,"43.70297565,-72.29074642",1364421820
u22,cs65,2,1,1,"43.70466197,-72.28980065",1364410955
u22,cs65,2,3,1,"43.70399272,-72.29051569",1364520026
u22,cs65,2,3,1,"43.70399272,-72.29051569",1364510733
u22,cs65,2,3,3,"43.70414927,-72.29076226",1364583894
u22,nas 35,2,1,2,"43.7086476,-72.28468996",1364602848
u22,nas 35,2,1,1,"43.7040117,-72.29030024",1364856736
u22,cs 50,1,4,5,"43.7040117,-72.29030024",1364856755
u22,cs65,2,1,1,"43.7040117,-72.29030024",1364856723
u22,cs65,2,4,2,"43.70594306,-72.28855419",1365038137
u22,cs50,2,3,4,"43.70594306,-72.28855419",1365038162
u22,nas35,1,3,1,"43.70594306,-72.28855419",1365038149
u22,cs65,2,1,1,"43.70426694,-72.29029645",1365127278
u22,cs 65,2,1,1,"43.70405335,-72.29024681",1365192373
u22,cs65,2,1,2,"43.70594129,-72.28861531",1365457489
u22,cs50,1,3,9,"43.70594129,-72.28861531",1365457502
u22,nas35,2,1,2,"43.70594129,-72.28861531",1365457511
u22,cs50,2,1,1,"43.70458274,-72.29070844",1365638840
u22,nas35,2,1,1,"43.70458274,-72.29070844",1365638834
u22,cs65,2,3,3,"43.70458274,-72.29070844",1365638826
u22,cs50,2,3,3,"43.70414838,-72.29074049",1365809099
u22,cs65,2,3,1,"43.70387136,-72.29028439",1365724828
u22,nas35,2,3,1,"43.70414838,-72.29074049",1365809107
u22,cs6 5,2,3,1,"43.70426635,-72.29067159",1366325614
u22,cs50,2,3,8,"43.70433388,-72.29020625",1368051866
u34,CS170,2,1,1,"43.70788571,-72.28460181",1364944621
u34,CS65,2,3,3,"43.70878824,-72.28328871",1364840649
u34,CS65,2,3,2,"43.71710059,-72.3083916",1365012998
u35,cs77,2,3,3,"43.70550357,-72.28323518",1364530877
u35,"cs77
",2,1,3,"43.70787552,-72.28482605",1364603838
u35,no class,2,1,5,"43.70539776,-72.28313216",1364694777
u35,cs165,1,1,4,"43.70806959,-72.28480897",1364844321
u35,cs165,2,3,6,"43.70108441,-72.28807194",1365204629
u35,cs165,1,3,3,"43.53959054,-72.38995452",1365465926
u35,cs65,2,4,4,"43.70410839,-72.29042107",1365638728
u35,cs165,2,1,1,"43.7032067,-72.29080808",1365799968
u35,cs165,1,3,5,Unknown,1366077942
u35,cs165,2,1,6,"43.7077701,-72.28363396",1366244612
u35,cs165,2,1,3,"43.70694392,-72.28313593",1366399551
u35,cs165,2,1,5,"43.70462528,-72.30440054",1367273079
u35,network,2,3,12,"43.70696392,-72.28734398",1367885054
u23,cs189,1,1,3,"43.7056123,-72.28333363",1364428290
u23,cs77,1,4,2,"43.70562144,-72.28290055",1364524239
u23,cs165,1,3,2,"43.70554669,-72.28317492",1364595270
u23,cs,1,3,6,"43.70807671,-72.28484292",1364843355
u23,cs65,1,3,4,"43.70535878,-72.28320481",1364862623
u23,cocs77,1,4,2,"43.70543754,-72.28338833",1364949804
u23,cocs 165,1,3,5,"43.7050465,-72.28312759",1365029519
u23,cs 65,1,3,1,"43.70517326,-72.28657854",1365120216
u23,cs 77,1,1,2,"43.70517326,-72.28657854",1365120243
u23,cocs65,1,3,3,"43.70573813,-72.28325543",1365190753
u23,cocs 65,1,3,4,"43.70649413,-72.28369421",1365466044
u23,cocs 165,2,3,4,"43.7056173,-72.2833203",1365639416
u23,cs 77,1,1,1,"43.7056173,-72.2833203",1365561340
u23,cs65,1,3,1,"43.70534736,-72.2832336",1365724832
u23,cocs 65,1,3,5,"43.7054476,-72.28326768",1365811515
u23,cocs65,1,1,4,"43.70548559,-72.28326031",1366243580
u58,cs19p,2,1,1,"43.70625659,-72.28331991",1364357490
u58,cs65,2,3,1,"43.70596359,-72.28323862",1364601648
u58,cs65,2,3,1,"43.70615493,-72.28340848",1365026736
u58,cs65,1,1,1,"43.70610853,-72.28322264",1364867837
u58,cs65,2,1,1,"43.70611302,-72.28322474",1365114706
u58,cs65,2,1,2,"43.70628761,-72.28362471",1365201015
u58,cs65,2,4,1,"43.70614426,-72.28328189",1365467433
u58,cs65,1,3,1,"43.69957825,-72.289953",1365639228
u58,cs65,1,3,3,"43.70624531,-72.28357164",1365812016
u58,cs65,1,3,1,"43.70839358,-72.2822233",1366077595
u58,cs65,1,1,1,"43.63183255,-72.21036324",1365725273
u58,cs65,1,1,5,"43.70645524,-72.28313281",1366258386
u58,cs65,1,3,4,Unknown,1366307389
u58,cs 65,1,1,4,"43.70616591,-72.28331609",1366400292
u58,cs 65,1,2,1,"43.70616591,-72.28331609",1366419683
u58,cs65,2,1,3,"43.70607199,-72.28334176",1367008545
u58,cs65,1,4,4,"43.70650819,-72.28202974",1366659672
u58,cs65,1,4,3,"43.70623696,-72.28307342",1366697051
u58,cs65,1,5,1,"43.70593948,-72.28355406",1366844417
u58,cs65,1,4,5,"43.70615356,-72.28330165",1366959813
u58,cs65,1,2,2,"43.70617687,-72.2833926",1368237619
u58,cs65,1,1,6,"43.70618048,-72.28338783",1369727082
u19,film 51,2,3,1,"43.70690704,-72.28632015",1364368965
u19,cs65,2,3,3,"43.70690704,-72.28632015",1364429003
u19,cs6,2,1,2,"43.70704108,-72.28607855999999",1364515293
u19,cs65,2,3,1,"43.70287094,-72.28989253",1364602436
u19,film51,2,1,2,"43.70693078,-72.2855125",1364941269
u19,cs65,1,3,1,"43.70682761,-72.28580473",1364847560
u19,cs50,1,1,3,"43.70703814,-72.28709238",1364860960
u19,cs65,2,1,3,"43.70699519,-72.2857657",1365016711
u19,cs50,2,1,1,"43.70323136,-72.28785021",1365028283
u19,film51,1,3,6,"43.70626833,-72.28858324",1365106365
u19,cs65,2,1,1,"43.70577175,-72.28809302",1365111609
u19,film51,2,1,3,"43.70716892,-72.28610704",1365063219
u19,cs50,2,1,3,"43.70701786,-72.28610178",1365199153
u19,cs65,2,1,2,"43.70701786,-72.28610178",1365189704
u19,cs65,1,3,3,"43.70673487,-72.28562258",1365449458
u19,cs50,1,1,12,"43.68326196,-72.28749992",1365476339
u19,cs50,2,1,6,"43.70637595,-72.28640436",1366157118
u19,cs50,2,1,2,"43.70307762,-72.28912529",1365554745
u19,film51,1,3,3,"43.70307762,-72.28912529",1365554733
u19,cs65,2,3,3,"43.70629212,-72.28804473",1365627063
u19,cs65,2,3,1,"43.70300231,-72.28918281",1365714064
u19,cs65,2,3,6,"43.70154751,-72.29133289",1366053209
u19,film52,2,3,2,"43.70335463,-72.29031856",1365653736
u19,cs50,2,3,2,"43.70335463,-72.29031856",1365653777
u19,cs65,2,3,5,"43.70651205,-72.28555058",1365795454
u19,film52,2,3,4,"43.70300231,-72.28918281",1365714080
u19,cs50,2,3,6,"43.70646579,-72.28830733",1365803307
u19,cs65,1,3,6,"43.70154751,-72.29133289",1366053231
u19,cs50,2,1,7,"43.70154751,-72.29133289",1366082311
u19,film51,1,1,6,"43.70637595,-72.28640436",1366157106
u19,cs50,2,1,6,"43.70755427,-72.2855435",1366234550
u19,cs65,2,3,2,"43.70755427,-72.2855435",1366226616
u19,film51,2,1,2,"43.70226871,-72.29293538",1366251879
u19,film51,2,1,2,"43.70226871,-72.29293538",1366251921
u19,cs65,2,2,2,"43.70734975,-72.28629956",1366361067
u19,cs65,2,3,5,"43.70710128,-72.28578159",1366400601
u19,film51,1,3,5,"43.70734975,-72.28629956",1366361038
u19,cs50,1,1,7,"43.70639664,-72.28857942",1366407080
u19,film51,1,3,5,"43.70266033,-72.289756",1366955647
u19,cs50,2,3,1,"43.70676468,-72.28542565",1366696862
u19,film51,1,3,5,"43.70453889,-72.28787543",1366751359
u19,cs65,1,3,9,"43.70706454,-72.2854433",1366658624
u19,cs50,2,1,1,"43.70453889,-72.28787543",1366761625
u19,cs65,2,3,5,"43.70711699,-72.28611745",1367011284
u19,cs50,2,3,5,"43.70711699,-72.28611745",1367011296
u19,cs65,1,3,12,"43.70581683,-72.28726988",1367265618
u19,cs50,2,3,12,"43.70581683,-72.28726988",1367270378
u19,film52,1,3,2,"43.70101204,-72.28677708",1367400407
u19,cs50,2,3,12,"43.70736468,-72.28658613",1367444422
u19,cs65,2,3,7,"43.70704649,-72.28577054",1367438197
u19,film51,1,3,5,"43.70690988,-72.28699822",1367604118
u19,film51,1,1,6,"43.70714135,-72.28594665",1368775507
u19,cs66,2,1,5,"43.70690988,-72.28699822",1367607038
u19,cs50,2,3,11,"43.70670191,-72.28568105",1368504054
u19,film51,2,3,2,Unknown,1367957141
u19,cs65,2,3,2,"43.70680418,-72.28601166",1368217688
u19,cs50,2,1,2,"43.70705362,-72.28594706",1367635682
u19,cs65,1,1,3,"43.70639951,-72.28840249",1368045044
u19,cs50,1,3,12,"43.70700456,-72.28598088",1368248826
u19,film51,1,3,5,"43.70154413,-72.28815252",1368136980
u19,cs50,1,4,11,"43.70161344,-72.28714129",1368830139
u19,film51,2,1,3,"43.7040776,-72.29042456",1369210155
u19,film51,2,4,4,"43.70693856,-72.28579217",1369295068
u19,film51,1,5,4,Unknown,1369383269
u19,film51,1,3,11,"43.70689977,-72.28714289",1369852354
u19,cs65,1,3,12,"43.70689977,-72.28714289",1369852338
u19,cs50 ,1,3,11,"43.70689977,-72.28714289",1369852327
u19,cs50,1,3,1,"43.70696465,-72.28583899",1369984272
u39,cs70,2,3,3,Unknown,1364936095
u39,"cs170
",1,1,1,Unknown,1365565547
u39,,2,1,1,"43.70657715,-72.28645985",1365567883
u39,,2,1,1,"43.70657715,-72.28645985",1365565544
u39,"cs170
",1,1,1,Unknown,1365567885
u39,,2,1,1,"43.65161386,-72.31003509",1365833101
u39,,2,1,1,"43.7008617,-72.28950786",1366086071
u39,,2,1,1,"43.70691563,-72.28615388",1366921933
u03,"cs65
",2,1,3,"43.70545024,-72.28315791",1364773837
u03,cs65,2,3,10,"43.70549189,-72.28323121",1364410074
u03,cs57 cs65,2,1,2,"43.70535793,-72.28311321",1364773840
u03,"cs57 cs65
",2,2,8,"43.70531971,-72.28309652",1364773833
u03,cs65 cs57,2,2,5,"43.70526542,-72.28302405",1365264628
u03,cs57 cs65,1,1,12,"43.7054001,-72.28311069",1365465991
u03,cs165,2,1,12,"43.70513656,-72.2831101",1365617916
u03,cs57,2,3,11,"43.70527048,-72.2830645",1366271455
u54,Engs 25,1,3,4,"43.70411023,-72.29547697",1365026677
u54,Cs65,2,1,2,"41.55278028,-73.04076922",1364688498
u54,Math 23,2,4,1,"43.70393297,-72.29575493",1364940705
u54,Math 23,1,5,6,"43.70607312,-72.28941569",1365199304
u54,Engs 25,2,1,1,"43.56805313,-72.15149639",1365465991
u54,Cs65 ,2,1,2,"43.70415015,-72.29367693",1366317883
u54,Engs 25,1,4,7,"43.70504539,-72.29474758",1365811267
u54,Math 23,2,4,1,"43.70517873,-72.28933996",1366762105
u42,cs165,1,2,2,"43.69958568,-72.28346581",1364904604
u42,cs77,1,3,1,"43.64981203,-72.31113288",1364946954
u42,cs165,2,2,1,"43.62834565,-72.3223213",1365027314
u42,cs170,2,3,3,Unknown,1365118217
u42,cs165,2,3,1,"43.70551056,-72.28806837",1365201365
u42,cs165,2,3,1,"43.70901904,-72.28357213",1365656203
u42,cs65,2,3,1,"43.65866189,-72.24880912",1365811954
u42,cs65,1,3,1,"43.65842615,-72.2485696",1366072029
u42,cs65,2,1,1,"43.65853839,-72.24881437",1366314264
u15,cs65,2,1,4,"43.70428082,-72.28776631",1365016457
u15,"cs65
",2,1,2,Unknown,1364546204
u15,EARS3,2,1,1,"43.70570121,-72.29643446",1364546202
u15,cs65,2,1,1,"43.70402365,-72.29064013",1364615509
u15,ears3,2,1,1,"43.70306492,-72.29079677",1365023616
u15,span3,2,1,1,"43.70428082,-72.28776631",1365012151
u15,span3,2,1,1,"41.49583437,-71.45812765",1365395363
u15,cs65,2,1,2,"41.49583437,-71.45812765",1365395364
u15,span3,2,1,1,"43.70384519,-72.28717248",1365444320
u15,ears3,1,1,2,Unknown,1365488072
u15,cs65,2,1,1,Unknown,1365488061
u15,span3,1,1,2,Unknown,1365791284
u15,span3,1,1,2,"43.70578547,-72.28703541",1365617112
u15,cs65,1,1,4,"43.70578547,-72.28703541",1365621066
u15,cs65,2,1,9,"43.7052318,-72.29189415",1366075660
u15,span3,2,1,1,"43.70423505,-72.29046602",1365530070
u15,ears3,1,1,3,"43.7052318,-72.29189415",1366075673
u15,cs65,2,1,1,Unknown,1365793928
u15,ears3,1,1,3,"43.70591041,-72.28826857",1366167559
u15,span3,2,1,1,"43.70808053,-72.28506786",1366049032
u15,span3,1,1,2,Unknown,1366397947
u15,cs65,2,1,3,Unknown,1366397965
u49,CS65,2,3,1,"43.70660906218045,-72.28850320131149",1364516598
u49,LAT3,2,3,5,"43.70660906218045,-72.28850320131149",1364510964
u49,MATH13,1,2,6,"43.70293765941701,-72.29087519854266",1364594594
u49,LAT3,1,3,3,"43.70280622511184,-72.29096898523272",1364594561
u49,CS65,2,2,1,"43.70283528839602,-72.29096080666464",1364594518
u49,LAT3,1,2,5,"43.70705260374322,-72.2906467517123",1364865554
u49,LAT3,2,3,5,"43.70338315129848,-72.2868059778217",1364928835
u49,LAT3,2,3,1,"43.703158651028865,-72.2870008394822",1365026963
u49,MATH13,1,2,5,"43.703158651028865,-72.2870008394822",1365027016
u49,CS65,2,3,2,"43.707160898813775,-72.29070505330372",1365041168
u49,CS65,2,2,6,"43.70713543339236,-72.29082214369375",1365112986
u49, LAT3,1,3,5,"43.70719136531615,-72.29074030026922",1365112962
u49,LAT3,1,2,3,"43.70725334083059,-72.29087305855974",1365199232
u49,MATH13,1,2,4,"43.70710791156842,-72.29068312334456",1365199268
u49,CS65,2,2,5,"43.70712420776659,-72.2906110276771",1365199251
u49,LAT3,1,3,4,"43.70722381420843,-72.29064740417755",1365495011
u49,CS65,1,3,2,"43.70726286397128,-72.29063822859308",1365495084
u49,MATH13,1,2,6,"43.7074620579643,-72.29076688528187",1365495037
u49,MATH13,1,3,6,Unknown,1365832913
u49,LAT3,1,3,2,"43.70714428609825,-72.29067048599494",1365530523
u49, LAT3,1,3,2,"43.707213470222484,-72.28713826226519",1366314880
u49,CS65,2,3,7,"43.70715385770251,-72.29076242667945",1365661368
u49,LAT3,1,3,2,"43.70706705124463,-72.29070750176079",1365661281
u49,MATH13,1,2,4,"43.70723751657178,-72.29072506094067",1365661411
u49,LAT3,2,3,1,"43.70704576843117,-72.2907161716925",1366135131
u49,LAT3,1,1,5,"43.707113189278324,-72.29073405134399",1365746503
u49,CS65,2,2,5,"43.70706589616339,-72.29079248902232",1365746537
u49,LAT3,1,3,3,Unknown,1365832871
u49,CS65,2,2,5,Unknown,1365832896
u49,CS65,2,3,1,"43.701492057042024,-72.28820054512535",1366259960
u49,LAT3,1,2,5,"43.70716493150137,-72.29065271916699",1366073323
u49,MATH13,1,3,6,"43.70686273087724,-72.28753449372527",1366073467
u49,CS65,1,2,6,"43.70744869103676,-72.28705035195861",1366073446
u49,LAT3,1,1,2,"43.70148630287334,-72.2880724945123",1366259936
u49,MATH13,1,3,5,"43.70143796257927,-72.28840592331314",1366259991
u49,MATH13,1,2,3,"43.707213301259905,-72.29063432924677",1366485512
u49,LAT3,1,2,3,"43.707239025812086,-72.29067326733173",1366485463
u49,CS65,2,2,4,"43.70724205779823,-72.29062358405594",1366485490
u49, LAT3,1,1,2,"43.7028007679431,-72.29029717109633",1366761723
u49,MATH13,1,2,6,"43.701556132099654,-72.28796998806963",1367470873
u49,CS65,2,2,1,"43.70151524499508,-72.28789150252283",1367470890
u49,MATH13,1,3,5,"43.70717613391768,-72.29083943919815",1368086124
u49,LAT3,1,2,2,"43.70377306642512,-72.28776140116048",1368472174
u49,CS65,1,2,3,"43.70377306642512,-72.28776140116048",1368472193
u49,LAT3,2,3,1,"43.707135694363494,-72.29050824544824",1368085954
u49,LAT3,1,3,2,Unknown,1368656536
u49,LAT3,1,2,5,"43.70629160569078,-72.28882086692587",1367906428
u49,LAT3,1,3,2,"43.70578575320415,-72.28875349174373",1368216507
u49,MATH13,1,3,3,"43.705985547631826,-72.2890841770398",1367906497
u49,MATH13,1,2,5,Unknown,1368656566
u49,LAT3,1,3,2,"43.707071574195425,-72.29069781817408",1368172444
u49,CS65,2,1,9,"43.70629160569078,-72.28882086692587",1367906473
u49,CS65,2,1,1,"43.707225360448696,-72.29078853358074",1368086098
u49,LAT3,1,3,2,"43.7059528775494,-72.28796572137354",1368590585
u49,MATH13,1,3,2,"43.70600375009001,-72.28871367120003",1368826930
u49,LAT3,1,2,2,"43.70726994377907,-72.29067645819752",1369092697
u49,LAT3,1,2,2,"43.70716117171132,-72.2907325334663",1369335744
u08,rel 038,1,2,1,Unknown,1364354109
u08,chin 62,2,2,1,Unknown,1364354128
u08,cs 65,2,3,1,"43.70582719,-72.28937924",1364505545
u08,cs 89,2,1,1,"43.70227295,-72.28989198",1364418506
u08,cs 65,2,3,1,"43.70227295,-72.28989198",1364418493
u08,chin 62,2,1,2,"43.70582719,-72.28937924",1364515796
u08,cs89,2,1,1,"43.70350954,-72.28608081",1364591105
u08,cs65,2,1,1,"43.70350954,-72.28608081",1364591097
u08,cs89,2,1,1,"43.70644629,-72.28641042",1365020455
u08,chin 62,2,3,1,"43.70237031,-72.28787598",1364956272
u08,no class today,2,1,1,"43.70350954,-72.28608081",1364688418
u08,no class,2,1,1,"43.70316589,-72.2862713",1364774709
u08,cs65 section,2,1,1,"43.70237031,-72.28787598",1364959564
u08,cs 50 ta,2,1,3,"43.7029938,-72.28634884",1364940789
u08,cs 89,2,3,1,"43.70516598,-72.29089148",1364848162
u08,cs 65,2,3,1,"43.70538133,-72.29099059",1364848181
u08,cs65,2,3,2,"43.70644629,-72.28641042",1365020445
u08,chin 62,2,1,1,"43.70342734,-72.28638739",1365127907
u08,cs 65,2,3,2,"43.70410077,-72.28719868",1365212013
u08,cs 89,2,1,1,"43.70410077,-72.28719868",1365212028
u08,cs 89,2,1,5,"43.70364811,-72.28649081",1365500126
u08,cs 65,1,1,5,"43.70364811,-72.28649081",1365500111
u08,cs65,2,1,1,"43.70370174,-72.28680811",1365621357
u08,chin 62,1,1,4,"43.70731779,-72.2868045",1365590006
u08,cs 89,2,1,4,"43.70370174,-72.28680811",1365651461
u08,cs 65,2,1,2,"43.70370174,-72.28680811",1365651462
u08,chin 62,2,1,2,"43.70314121,-72.28659035",1365733201
u08,cs 89,1,1,6,"43.70385469,-72.28643647",1365818208
u08,cs 65,2,1,1,"43.70385469,-72.28643647",1365818197
u08,cs 89,2,1,1,"43.70396504,-72.28927469",1366085547
u08,chin 62,1,1,1,"43.70341363,-72.2866024",1366163763
u08,cs 89,2,1,5,"43.70430223,-72.29046297",1366265132
u08,cs 65,2,1,1,"43.70430223,-72.29046297",1366265121
u08,cs 65,2,1,1,"43.70566291,-72.2881436",1366337083
u08,chin 62,2,1,4,"43.70566291,-72.2881436",1366337091
u08,chin 062,2,3,1,"43.70277439,-72.28880163",1366960476
u08,cs 89,1,1,12,"43.7052687,-72.28811786",1366698529
u08,cs 65,1,3,12,"43.7052687,-72.28811786",1366698514
u08,cs 65,2,1,4,"43.70295661,-72.28995533",1367022561
u08,cs 89,2,4,1,"43.70295661,-72.28995533",1367022576
u08,cs 89,2,1,1,"43.70708811,-72.28767562",1367445434
u08,chin 62,1,3,4,"43.70708811,-72.28767562",1367399773
u08,cs 89,2,1,1,"43.7049437,-72.28880281",1367898671
u08,cs 89,2,5,1,"43.7037094,-72.28660102",1367745552
u08,cs 89,1,5,12,"43.70447785,-72.29155849",1369316318
u24,m&S's 45,2,3,1,"43.70588361,-72.29057766",1364601917
u24,math 22,2,1,1,"43.7064761,-72.29088936",1365020011
u24,math 22,2,4,1,"43.70633345,-72.29084334",1364590920
u24,math 22,2,1,1,"43.632408,-72.31682454",1364517555
u24,CS 60,2,1,1,"43.70581146,-72.29026137",1364517557
u24,math 22,2,4,1,"43.70677201,-72.29138349",1364937166
u24,math ,1,1,4,"43.70887046,-72.28422588",1364847716
u24,cs65,1,2,3,"43.7088764,-72.28421944",1364843123
u24,M&SS 45,1,4,2,"43.70540107,-72.29128943",1364865954
u24,cs65,1,1,1,"43.70613935,-72.29098339",1365447929
u24,cs65,2,1,1,"43.70610429,-72.29075771",1365192753
u24,cs60,2,5,1,"43.70698178,-72.28714864",1365202671
u24,math22,2,3,2,"43.70610429,-72.29075771",1365192771
u24,math22,1,4,6,"43.70613935,-72.29098339",1365452824
u24,cs60,1,2,9,"43.70615324,-72.29155002",1365470081
u24,math 22,2,4,1,"43.70615324,-72.29155002",1365470088
